  21.7	  5.3
  17.0	  4.8
  22.0	  5.4
   7.1	  3.3
  11.6	  4.0
  33.4	  6.5
  26.1	  5.7
  38.9	  7.0
  35.7	  6.8
  12.4	  4.2
  11.0	  3.9
  11.5	  4.0
  34.5	  6.6
  21.2	  5.3
  11.8	  4.1
  13.1	  4.3
   8.5	  3.5
  11.7	  4.1
  11.8	  4.0
   5.0	  2.9
   4.6	  2.9
  14.6	  4.4
   3.4	  2.7
  17.9	  4.8
  11.1	  3.9
   1.3	  2.3
  14.2	  4.5
  11.1	  4.0
   7.3	  3.4
   4.0	  2.8
  10.8	  4.0
  15.8	  4.6
  34.3	  6.7
  10.9	  3.9
   3.4	  2.6
   0.3	  2.0
  11.2	  4.1
   8.8	  3.6
   1.1	  2.2
   8.5	  3.6
   2.7	  2.5
   7.9	  3.5
   2.2	  2.4
  19.3	  5.1
  14.2	  4.4
  28.6	  6.0
  18.6	  5.0
  15.9	  4.7
  13.1	  4.2
  22.5	  5.5
  36.9	  6.9
  17.2	  4.7
  34.2	  6.6
  68.5	  9.3
  80.4	 10.1
  98.0	 11.1
  55.1	  8.3
  89.7	 10.7
  86.0	 10.4
  69.8	  9.4
  54.3	  8.3
 115.2	 12.1
 126.1	 12.6
  83.3	 10.3
 116.0	 12.1
 132.7	 12.9
 127.3	 12.7
 127.6	 12.7
 169.0	 14.6
 104.7	 11.5
 117.5	 12.2
 108.9	 11.7
 131.0	 12.9
 125.0	 10.0
 121.6	  9.8
 109.5	  9.3
 146.8	 10.8
 141.3	 10.6
 149.8	 10.9
 147.6	 10.9
 215.4	 13.1
 129.9	 10.2
 133.3	 10.3
 125.2	 10.0
 156.4	 11.2
 138.6	 10.5
 141.0	 10.6
  87.1	  8.3
 136.0	 10.4
 168.7	 11.6
 164.8	 11.5
 176.7	 11.9
 117.1	  9.6
 110.0	  9.4
 125.7	 10.0
  94.3	  8.7
 100.1	  8.9
 105.4	  9.2
 112.0	  9.4
 101.6	  9.0
 128.2	 10.1
 112.5	  9.4
 119.1	  9.7
  79.7	  8.0
 114.9	  9.6
  96.1	  8.8
 113.2	  9.5
  78.6	  7.9
 117.9	  9.7
  48.4	  6.2
  95.7	  8.7
  86.5	  8.3
  73.0	  7.6
  46.1	  6.1
  81.7	  8.1
  75.2	  7.7
  45.4	  6.0
 102.2	  9.0
  47.9	  6.2
  63.3	  7.1
  71.0	  7.5
  67.6	  7.3
  49.0	  6.2
  48.7	  6.2
  51.7	  6.4
  33.3	  5.2
  18.9	  4.0
  46.1	  6.1
  36.4	  5.4
  80.4	  8.0
  23.9	  4.5
  14.0	  3.5
  55.5	  6.7
  50.4	  6.3
  60.7	  7.0
  63.9	  7.2
  24.2	  4.5
  43.0	  5.9
  37.1	  5.4
  15.0	  3.7
  52.3	  6.5
  58.1	  6.8
  57.1	  6.8
  51.6	  6.4
  21.1	  4.2
  32.4	  5.1
  15.3	  3.7
  30.3	  5.0
  23.6	  4.4
  12.9	  3.3
  34.1	  5.2
  22.5	  4.4
   4.9	  2.6
  14.0	  3.5
  21.7	  4.4
  13.0	  3.4
  17.6	  3.9
  15.7	  3.7
  22.8	  4.5
  14.4	  3.6
  26.8	  4.6
  25.3	  4.6
  20.1	  4.2
  13.9	  3.6
   7.1	  2.9
  13.9	  3.6
  21.6	  4.3
   7.5	  2.9
   0.5	  2.0
   0.4	  2.0
   4.0	  2.4
   7.4	  3.0
   0.0	  2.0
  17.0	  4.0
   9.7	  3.1
   1.2	  2.1
   1.7	  2.2
   0.9	  2.1
   6.3	  2.8
   6.4	  2.7
   0.0	  2.0
   9.3	  3.2
   0.0	  2.0
  20.7	  4.3
   0.0	  2.0
   4.7	  2.5
   2.4	  2.3
   1.5	  2.2
   3.8	  2.4
  12.6	  3.5
  27.2	  4.7
  17.2	  4.0
   1.8	  2.2
  13.9	  3.5
  28.4	  4.8
  22.5	  4.4
  43.5	  5.9
  24.3	  4.5
  27.2	  4.7
  46.4	  6.1
  48.0	  6.2
  18.5	  4.0
  64.8	  7.2
  74.2	  7.7
  76.2	  7.8
  52.6	  6.5
  40.8	  5.7
  61.9	  7.0
  71.6	  7.6
  65.7	  7.2
  69.8	  7.5
  84.3	  8.2
  97.1	  8.8
  50.2	  6.3
  90.4	  8.5
  63.4	  7.1
  91.1	  8.5
  91.2	  8.5
 143.0	 10.7
  94.3	  8.7
  65.5	  7.2
  79.9	  8.0
  81.6	  8.1
 121.6	  9.8
  98.1	  8.8
  91.8	  8.5
 131.2	 10.2
 178.7	 11.9
  92.5	  8.6
  75.8	  7.8
  52.3	  6.5
 107.4	  9.2
  92.2	  8.6
  96.2	  8.7
 105.3	  9.2
 172.7	 11.7
  79.6	  8.0
  93.5	  8.6
  29.7	  4.9
  64.8	  7.2
 108.0	  9.3
 127.4	 10.1
 180.3	 12.0
 101.1	  9.0
  87.6	  8.4
  71.4	  7.5
  67.2	  7.3
  82.9	  8.1
  90.5	  8.5
 141.7	 10.6
 109.1	  9.3
 102.5	  9.0
  78.9	  7.9
  65.4	  7.2
  56.6	  6.7
  47.9	  6.2
  96.1	  8.7
  68.0	  7.4
  80.2	  8.0
  65.8	  7.2
 150.9	 11.0
 144.9	 10.7
  53.9	  6.6
  75.9	  7.8
  65.9	  7.2
  94.6	  8.7
  77.6	  7.9
 110.5	  9.4
  53.7	  6.5
  60.0	  6.9
  37.8	  5.5
  59.6	  6.9
  38.5	  5.5
  64.7	  7.2
  97.4	  8.8
  93.0	  8.6
  90.2	  8.5
  44.0	  5.9
  52.5	  6.5
  35.7	  5.3
  14.1	  3.5
  36.9	  5.4
  20.5	  4.1
  23.5	  4.4
  19.3	  4.1
  43.7	  5.9
  63.9	  7.1
   8.3	  3.0
   9.6	  3.1
   5.6	  2.6
  15.0	  3.7
  13.0	  3.5
  27.6	  4.7
  15.1	  3.7
   3.7	  2.4
   5.9	  2.7
   6.7	  2.7
   6.7	  2.8
   4.5	  2.5
   7.0	  2.7
   3.7	  2.4
   0.4	  2.1
   0.0	  2.0
   8.2	  2.9
   7.6	  3.0
   7.4	  2.8
   6.9	  2.7
   4.9	  2.6
   0.5	  2.1
  15.9	  3.7
   7.6	  3.0
   1.9	  2.3
  10.6	  3.3
   3.8	  2.4
   4.8	  2.6
   0.8	  2.1
   1.6	  2.2
   0.0	  2.0
   0.0	  2.0
   2.9	  2.4
   0.4	  2.0
   2.0	  2.3
   5.2	  2.6
   1.2	  2.1
   6.3	  2.8
   4.7	  2.6
   4.4	  2.5
   5.3	  2.6
  28.9	  4.8
   8.7	  3.1
  19.1	  4.1
   9.1	  3.0
  12.9	  3.5
  21.2	  4.2
  13.7	  3.5
  27.3	  4.7
  37.3	  5.4
  38.5	  5.5
  70.4	  7.5
  64.8	  7.2
  68.9	  7.4
  55.1	  6.7
 114.7	  9.5
 119.4	  9.7
 116.0	  9.6
  82.4	  8.1
  89.1	  8.4
  70.9	  7.5
  57.5	  6.8
  75.5	  7.8
  92.4	  8.6
 111.7	  9.4
 119.8	  9.8
 124.0	  9.9
 112.9	  9.5
  89.3	  8.4
  58.6	  6.9
  75.1	  7.7
  84.5	  8.2
 109.5	  9.3
  88.3	  8.4
 124.5	 10.0
 119.9	  9.8
 158.0	 11.2
 124.6	 10.0
 190.2	 12.3
 191.4	 12.3
 199.7	 12.6
 257.7	 14.3
 215.6	 13.1
 120.3	  9.8
 160.7	 11.3
 215.5	 13.1
 160.0	 11.3
 108.7	  9.3
 120.4	  9.8
 134.1	 10.3
 127.9	 10.1
  99.0	  8.9
 179.5	 11.9
 169.6	 11.6
 133.2	 10.3
 141.7	 10.6
 139.0	 10.5
  98.5	  8.9
  80.2	  8.0
 132.5	 10.3
 110.9	  9.4
  86.3	  8.3
 146.9	 10.8
 185.3	 12.1
 107.8	  9.3
 115.1	  9.6
  91.1	  8.5
  88.0	  8.4
  69.9	  7.5
  58.0	  6.8
  85.3	  8.2
  89.8	  8.5
 116.9	  9.6
